onset	duration	trial_type	electrodes_involved_onset	electrodes_involved_offset	sample_start	sample_end	electrical_stimulation_type	electrical_stimulation_site	electrical_stimulation_site_num	electrical_stimulation_current	notes	status	status_description
3271.9228515625	0.0002	electrical_stimulation	n/a	n/a	6700898	n/a	biphasic	LTG42-LTG43	54-55	6.0 mA	n/a	good	n/a
3276.50048828125	0.0002	electrical_stimulation	n/a	n/a	6710286	n/a	biphasic	LTG42-LTG43	54-55	6.0 mA	n/a	good	n/a
3280.98388671875	0.0002	electrical_stimulation	n/a	n/a	6719455	n/a	biphasic	LTG42-LTG43	54-55	6.0 mA	n/a	good	n/a
3284.8623046875	0.0002	electrical_stimulation	n/a	n/a	6727398	n/a	biphasic	LTG42-LTG43	54-55	6.0 mA	n/a	good	n/a
3288.88232421875	0.0002	electrical_stimulation	n/a	n/a	6735631	n/a	biphasic	LTG42-LTG43	54-55	6.0 mA	n/a	good	n/a
3293.39697265625	0.0002	electrical_stimulation	n/a	n/a	6744877	n/a	biphasic	LTG42-LTG43	54-55	6.0 mA	n/a	good	n/a
3297.63916015625	0.0002	electrical_stimulation	n/a	n/a	6753565	n/a	biphasic	LTG42-LTG43	54-55	6.0 mA	n/a	good	n/a
3300.9248046875	0.0002	electrical_stimulation	n/a	n/a	6760294	n/a	biphasic	LTG42-LTG43	54-55	6.0 mA	n/a	good	n/a
3305.09521484375	0.0002	electrical_stimulation	n/a	n/a	6768835	n/a	biphasic	LTG42-LTG43	54-55	6.0 mA	n/a	good	n/a
3310.13134765625	0.0002	electrical_stimulation	n/a	n/a	6779149	n/a	biphasic	LTG42-LTG43	54-55	6.0 mA	n/a	good	n/a
3332.0078125	0.0002	electrical_stimulation	n/a	n/a	6823952	n/a	biphasic	LTG43-LTG44	55-56	6.0 mA	n/a	good	n/a
3335.8916015625	0.0002	electrical_stimulation	n/a	n/a	6831906	n/a	biphasic	LTG43-LTG44	55-56	6.0 mA	n/a	good	n/a
3340.537109375	0.0002	electrical_stimulation	n/a	n/a	6841420	n/a	biphasic	LTG43-LTG44	55-56	6.0 mA	n/a	good	n/a
3344.9208984375	0.0002	electrical_stimulation	n/a	n/a	6850398	n/a	biphasic	LTG43-LTG44	55-56	6.0 mA	n/a	good	n/a
3349.64013671875	0.0002	electrical_stimulation	n/a	n/a	6860063	n/a	biphasic	LTG43-LTG44	55-56	6.0 mA	n/a	good	n/a
3354.11767578125	0.0002	electrical_stimulation	n/a	n/a	6869233	n/a	biphasic	LTG43-LTG44	55-56	6.0 mA	n/a	good	n/a
3358.236328125	0.0002	electrical_stimulation	n/a	n/a	6877668	n/a	biphasic	LTG43-LTG44	55-56	6.0 mA	n/a	good	n/a
3363.44482421875	0.0002	electrical_stimulation	n/a	n/a	6888335	n/a	biphasic	LTG43-LTG44	55-56	6.0 mA	n/a	good	n/a
3367.36962890625	0.0002	electrical_stimulation	n/a	n/a	6896373	n/a	biphasic	LTG43-LTG44	55-56	6.0 mA	n/a	good	n/a
3372.025390625	0.0002	electrical_stimulation	n/a	n/a	6905908	n/a	biphasic	LTG43-LTG44	55-56	6.0 mA	n/a	good	n/a
3387.849609375	0.0002	electrical_stimulation	n/a	n/a	6938316	n/a	biphasic	LTG44-LTG45	56-57	6.0 mA	n/a	good	n/a
3391.98974609375	0.0002	electrical_stimulation	n/a	n/a	6946795	n/a	biphasic	LTG44-LTG45	56-57	6.0 mA	n/a	good	n/a
3396.4150390625	0.0002	electrical_stimulation	n/a	n/a	6955858	n/a	biphasic	LTG44-LTG45	56-57	6.0 mA	n/a	good	n/a
3401.00830078125	0.0002	electrical_stimulation	n/a	n/a	6965265	n/a	biphasic	LTG44-LTG45	56-57	6.0 mA	n/a	good	n/a
3405.38720703125	0.0002	electrical_stimulation	n/a	n/a	6974233	n/a	biphasic	LTG44-LTG45	56-57	6.0 mA	n/a	good	n/a
3409.7978515625	0.0002	electrical_stimulation	n/a	n/a	6983266	n/a	biphasic	LTG44-LTG45	56-57	6.0 mA	n/a	good	n/a
3414.25537109375	0.0002	electrical_stimulation	n/a	n/a	6992395	n/a	biphasic	LTG44-LTG45	56-57	6.0 mA	n/a	good	n/a
3417.9775390625	0.0002	electrical_stimulation	n/a	n/a	7000018	n/a	biphasic	LTG44-LTG45	56-57	6.0 mA	n/a	good	n/a
3422.24755859375	0.0002	electrical_stimulation	n/a	n/a	7008763	n/a	biphasic	LTG44-LTG45	56-57	6.0 mA	n/a	good	n/a
3426.93408203125	0.0002	electrical_stimulation	n/a	n/a	7018361	n/a	biphasic	LTG44-LTG45	56-57	6.0 mA	n/a	good	n/a
3442.59716796875	0.0002	electrical_stimulation	n/a	n/a	7050439	n/a	biphasic	LTG45-LTG46	57-58	6.0 mA	n/a	good	n/a
3447.4560546875	0.0002	electrical_stimulation	n/a	n/a	7060390	n/a	biphasic	LTG45-LTG46	57-58	6.0 mA	n/a	good	n/a
3451.11572265625	0.0002	electrical_stimulation	n/a	n/a	7067885	n/a	biphasic	LTG45-LTG46	57-58	6.0 mA	n/a	good	n/a
3455.38525390625	0.0002	electrical_stimulation	n/a	n/a	7076629	n/a	biphasic	LTG45-LTG46	57-58	6.0 mA	n/a	good	n/a
3459.55615234375	0.0002	electrical_stimulation	n/a	n/a	7085171	n/a	biphasic	LTG45-LTG46	57-58	6.0 mA	n/a	good	n/a
3463.47119140625	0.0002	electrical_stimulation	n/a	n/a	7093189	n/a	biphasic	LTG45-LTG46	57-58	6.0 mA	n/a	good	n/a
3467.72509765625	0.0002	electrical_stimulation	n/a	n/a	7101901	n/a	biphasic	LTG45-LTG46	57-58	6.0 mA	n/a	good	n/a
3472.1044921875	0.0002	electrical_stimulation	n/a	n/a	7110870	n/a	biphasic	LTG45-LTG46	57-58	6.0 mA	n/a	good	n/a
3476.2490234375	0.0002	electrical_stimulation	n/a	n/a	7119358	n/a	biphasic	LTG45-LTG46	57-58	6.0 mA	n/a	good	n/a
3480.8212890625	0.0002	electrical_stimulation	n/a	n/a	7128722	n/a	biphasic	LTG45-LTG46	57-58	6.0 mA	n/a	good	n/a
3496.90625	0.0002	electrical_stimulation	n/a	n/a	7161664	n/a	biphasic	LTG46-LTG47	58-59	6.0 mA	n/a	good	n/a
3501.35888671875	0.0002	electrical_stimulation	n/a	n/a	7170783	n/a	biphasic	LTG46-LTG47	58-59	6.0 mA	n/a	good	n/a
3504.90869140625	0.0002	electrical_stimulation	n/a	n/a	7178053	n/a	biphasic	LTG46-LTG47	58-59	6.0 mA	n/a	good	n/a
3508.8916015625	0.0002	electrical_stimulation	n/a	n/a	7186210	n/a	biphasic	LTG46-LTG47	58-59	6.0 mA	n/a	good	n/a
3513.13037109375	0.0002	electrical_stimulation	n/a	n/a	7194891	n/a	biphasic	LTG46-LTG47	58-59	6.0 mA	n/a	good	n/a
3517.37939453125	0.0002	electrical_stimulation	n/a	n/a	7203593	n/a	biphasic	LTG46-LTG47	58-59	6.0 mA	n/a	good	n/a
3523.10888671875	0.0002	electrical_stimulation	n/a	n/a	7215327	n/a	biphasic	LTG46-LTG47	58-59	6.0 mA	n/a	good	n/a
3527.30517578125	0.0002	electrical_stimulation	n/a	n/a	7223921	n/a	biphasic	LTG46-LTG47	58-59	6.0 mA	n/a	good	n/a
3531.9140625	0.0002	electrical_stimulation	n/a	n/a	7233360	n/a	biphasic	LTG46-LTG47	58-59	6.0 mA	n/a	bad	n/a
3537.41943359375	0.0002	electrical_stimulation	n/a	n/a	7244635	n/a	biphasic	LTG46-LTG47	58-59	6.0 mA	n/a	bad	n/a
3560.587890625	0.0002	electrical_stimulation	n/a	n/a	7292084	n/a	biphasic	LTG47-LTG48	59-60	6.0 mA	n/a	good	n/a
3566.12939453125	0.0002	electrical_stimulation	n/a	n/a	7303433	n/a	biphasic	LTG47-LTG48	59-60	6.0 mA	n/a	good	n/a
3570.59716796875	0.0002	electrical_stimulation	n/a	n/a	7312583	n/a	biphasic	LTG47-LTG48	59-60	6.0 mA	n/a	good	n/a
3574.75732421875	0.0002	electrical_stimulation	n/a	n/a	7321103	n/a	biphasic	LTG47-LTG48	59-60	6.0 mA	n/a	good	n/a
3579.13134765625	0.0002	electrical_stimulation	n/a	n/a	7330061	n/a	biphasic	LTG47-LTG48	59-60	6.0 mA	n/a	good	n/a
3583.53173828125	0.0002	electrical_stimulation	n/a	n/a	7339073	n/a	biphasic	LTG47-LTG48	59-60	6.0 mA	n/a	good	n/a
3587.46240234375	0.0002	electrical_stimulation	n/a	n/a	7347123	n/a	biphasic	LTG47-LTG48	59-60	6.0 mA	n/a	good	n/a
3591.8310546875	0.0002	electrical_stimulation	n/a	n/a	7356070	n/a	biphasic	LTG47-LTG48	59-60	6.0 mA	n/a	good	n/a
3595.61083984375	0.0002	electrical_stimulation	n/a	n/a	7363811	n/a	biphasic	LTG47-LTG48	59-60	6.0 mA	n/a	good	n/a
3599.8076171875	0.0002	electrical_stimulation	n/a	n/a	7372406	n/a	biphasic	LTG47-LTG48	59-60	6.0 mA	n/a	good	n/a
3627.720703125	0.0002	electrical_stimulation	n/a	n/a	7429572	n/a	biphasic	LPS1-LPS2	9-10	6.0 mA	n/a	good	n/a
3632.3564453125	0.0002	electrical_stimulation	n/a	n/a	7439066	n/a	biphasic	LPS1-LPS2	9-10	6.0 mA	n/a	bad	n/a
3636.33349609375	0.0002	electrical_stimulation	n/a	n/a	7447211	n/a	biphasic	LPS1-LPS2	9-10	6.0 mA	n/a	good	n/a
3639.80517578125	0.0002	electrical_stimulation	n/a	n/a	7454321	n/a	biphasic	LPS1-LPS2	9-10	6.0 mA	n/a	good	n/a
3643.7841796875	0.0002	electrical_stimulation	n/a	n/a	7462470	n/a	biphasic	LPS1-LPS2	9-10	6.0 mA	n/a	good	n/a
3648.0380859375	0.0002	electrical_stimulation	n/a	n/a	7471182	n/a	biphasic	LPS1-LPS2	9-10	6.0 mA	n/a	good	n/a
3652.1044921875	0.0002	electrical_stimulation	n/a	n/a	7479510	n/a	biphasic	LPS1-LPS2	9-10	6.0 mA	n/a	good	n/a
3655.59130859375	0.0002	electrical_stimulation	n/a	n/a	7486651	n/a	biphasic	LPS1-LPS2	9-10	6.0 mA	n/a	good	n/a
3659.7939453125	0.0002	electrical_stimulation	n/a	n/a	7495258	n/a	biphasic	LPS1-LPS2	9-10	6.0 mA	n/a	good	n/a
3663.62548828125	0.0002	electrical_stimulation	n/a	n/a	7503105	n/a	biphasic	LPS1-LPS2	9-10	6.0 mA	n/a	good	n/a
3683.462890625	0.0002	electrical_stimulation	n/a	n/a	7543732	n/a	biphasic	LPS2-LPS3	10-11	6.0 mA	n/a	good	n/a
3688.04541015625	0.0002	electrical_stimulation	n/a	n/a	7553117	n/a	biphasic	LPS2-LPS3	10-11	6.0 mA	n/a	good	n/a
3692.1015625	0.0002	electrical_stimulation	n/a	n/a	7561424	n/a	biphasic	LPS2-LPS3	10-11	6.0 mA	n/a	good	n/a
3696.173828125	0.0002	electrical_stimulation	n/a	n/a	7569764	n/a	biphasic	LPS2-LPS3	10-11	6.0 mA	n/a	good	n/a
3700.36474609375	0.0002	electrical_stimulation	n/a	n/a	7578347	n/a	biphasic	LPS2-LPS3	10-11	6.0 mA	n/a	good	n/a
3703.9365234375	0.0002	electrical_stimulation	n/a	n/a	7585662	n/a	biphasic	LPS2-LPS3	10-11	6.0 mA	n/a	good	n/a
3707.08447265625	0.0002	electrical_stimulation	n/a	n/a	7592109	n/a	biphasic	LPS2-LPS3	10-11	6.0 mA	n/a	good	n/a
3710.7451171875	0.0002	electrical_stimulation	n/a	n/a	7599606	n/a	biphasic	LPS2-LPS3	10-11	6.0 mA	n/a	good	n/a
3714.0712890625	0.0002	electrical_stimulation	n/a	n/a	7606418	n/a	biphasic	LPS2-LPS3	10-11	6.0 mA	n/a	good	n/a
3717.658203125	0.0002	electrical_stimulation	n/a	n/a	7613764	n/a	biphasic	LPS2-LPS3	10-11	6.0 mA	n/a	good	n/a
3733.33642578125	0.0002	electrical_stimulation	n/a	n/a	7645873	n/a	biphasic	LPS3-LPS4	11-12	6.0 mA	n/a	bad	n/a
3739.56494140625	0.0002	electrical_stimulation	n/a	n/a	7658629	n/a	biphasic	LPS3-LPS4	11-12	6.0 mA	n/a	bad	n/a
3745.6796875	0.0002	electrical_stimulation	n/a	n/a	7671152	n/a	biphasic	LPS3-LPS4	11-12	6.0 mA	n/a	bad	n/a
3749.7734375	0.0002	electrical_stimulation	n/a	n/a	7679536	n/a	biphasic	LPS3-LPS4	11-12	6.0 mA	n/a	good	n/a
3754.3818359375	0.0002	electrical_stimulation	n/a	n/a	7688974	n/a	biphasic	LPS3-LPS4	11-12	6.0 mA	n/a	bad	n/a
3758.921875	0.0002	electrical_stimulation	n/a	n/a	7698272	n/a	biphasic	LPS3-LPS4	11-12	6.0 mA	n/a	good	n/a
3763.22802734375	0.0002	electrical_stimulation	n/a	n/a	7707091	n/a	biphasic	LPS3-LPS4	11-12	6.0 mA	n/a	bad	n/a
3767.123046875	0.0002	electrical_stimulation	n/a	n/a	7715068	n/a	biphasic	LPS3-LPS4	11-12	6.0 mA	n/a	bad	n/a
3771.4130859375	0.0002	electrical_stimulation	n/a	n/a	7723854	n/a	biphasic	LPS3-LPS4	11-12	6.0 mA	n/a	bad	n/a
3776.2099609375	0.0002	electrical_stimulation	n/a	n/a	7733678	n/a	biphasic	LPS3-LPS4	11-12	6.0 mA	n/a	good	n/a
3798.77880859375	0.0002	electrical_stimulation	n/a	n/a	7779899	n/a	biphasic	LMS1-LMS2	5-6	6.0 mA	n/a	good	n/a
3803.15869140625	0.0002	electrical_stimulation	n/a	n/a	7788869	n/a	biphasic	LMS1-LMS2	5-6	6.0 mA	n/a	bad	n/a
3807.92919921875	0.0002	electrical_stimulation	n/a	n/a	7798639	n/a	biphasic	LMS1-LMS2	5-6	6.0 mA	n/a	good	n/a
3813.12158203125	0.0002	electrical_stimulation	n/a	n/a	7809273	n/a	biphasic	LMS1-LMS2	5-6	6.0 mA	n/a	bad	n/a
3816.96875	0.0002	electrical_stimulation	n/a	n/a	7817152	n/a	biphasic	LMS1-LMS2	5-6	6.0 mA	n/a	bad	n/a
3821.2958984375	0.0002	electrical_stimulation	n/a	n/a	7826014	n/a	biphasic	LMS1-LMS2	5-6	6.0 mA	n/a	bad	n/a
3827.3330078125	0.0002	electrical_stimulation	n/a	n/a	7838378	n/a	biphasic	LMS1-LMS2	5-6	6.0 mA	n/a	good	n/a
3831.85302734375	0.0002	electrical_stimulation	n/a	n/a	7847635	n/a	biphasic	LMS1-LMS2	5-6	6.0 mA	n/a	bad	n/a
3835.52197265625	0.0002	electrical_stimulation	n/a	n/a	7855149	n/a	biphasic	LMS1-LMS2	5-6	6.0 mA	n/a	bad	n/a
3838.640625	0.0002	electrical_stimulation	n/a	n/a	7861536	n/a	biphasic	LMS1-LMS2	5-6	6.0 mA	n/a	bad	n/a
3854.240234375	0.0002	electrical_stimulation	n/a	n/a	7893484	n/a	biphasic	LMS2-LMS3	6-7	6.0 mA	n/a	good	n/a
3859.2138671875	0.0002	electrical_stimulation	n/a	n/a	7903670	n/a	biphasic	LMS2-LMS3	6-7	6.0 mA	n/a	bad	n/a
3863.01953125	0.0002	electrical_stimulation	n/a	n/a	7911464	n/a	biphasic	LMS2-LMS3	6-7	6.0 mA	n/a	bad	n/a
3867.23193359375	0.0002	electrical_stimulation	n/a	n/a	7920091	n/a	biphasic	LMS2-LMS3	6-7	6.0 mA	n/a	bad	n/a
3870.7822265625	0.0002	electrical_stimulation	n/a	n/a	7927362	n/a	biphasic	LMS2-LMS3	6-7	6.0 mA	n/a	bad	n/a
3874.04052734375	0.0002	electrical_stimulation	n/a	n/a	7934035	n/a	biphasic	LMS2-LMS3	6-7	6.0 mA	n/a	bad	n/a
3877.7509765625	0.0002	electrical_stimulation	n/a	n/a	7941634	n/a	biphasic	LMS2-LMS3	6-7	6.0 mA	n/a	bad	n/a
3881.27001953125	0.0002	electrical_stimulation	n/a	n/a	7948841	n/a	biphasic	LMS2-LMS3	6-7	6.0 mA	n/a	good	n/a
3885.33154296875	0.0002	electrical_stimulation	n/a	n/a	7957159	n/a	biphasic	LMS2-LMS3	6-7	6.0 mA	n/a	bad	n/a
3889.71142578125	0.0002	electrical_stimulation	n/a	n/a	7966129	n/a	biphasic	LMS2-LMS3	6-7	6.0 mA	n/a	bad	n/a
3911.28564453125	0.0002	electrical_stimulation	n/a	n/a	8010313	n/a	biphasic	LMS3-LMS4	7-8	6.0 mA	n/a	bad	n/a
3915.47705078125	0.0002	electrical_stimulation	n/a	n/a	8018897	n/a	biphasic	LMS3-LMS4	7-8	6.0 mA	n/a	bad	n/a
3918.671875	0.0002	electrical_stimulation	n/a	n/a	8025440	n/a	biphasic	LMS3-LMS4	7-8	6.0 mA	n/a	good	n/a
3922.42626953125	0.0002	electrical_stimulation	n/a	n/a	8033129	n/a	biphasic	LMS3-LMS4	7-8	6.0 mA	n/a	bad	n/a
3926.38330078125	0.0002	electrical_stimulation	n/a	n/a	8041233	n/a	biphasic	LMS3-LMS4	7-8	6.0 mA	n/a	bad	n/a
3930.30859375	0.0002	electrical_stimulation	n/a	n/a	8049272	n/a	biphasic	LMS3-LMS4	7-8	6.0 mA	n/a	good	n/a
3933.77587890625	0.0002	electrical_stimulation	n/a	n/a	8056373	n/a	biphasic	LMS3-LMS4	7-8	6.0 mA	n/a	good	n/a
3938.15478515625	0.0002	electrical_stimulation	n/a	n/a	8065341	n/a	biphasic	LMS3-LMS4	7-8	6.0 mA	n/a	good	n/a
3942.06494140625	0.0002	electrical_stimulation	n/a	n/a	8073349	n/a	biphasic	LMS3-LMS4	7-8	6.0 mA	n/a	good	n/a
3946.21484375	0.0002	electrical_stimulation	n/a	n/a	8081848	n/a	biphasic	LMS3-LMS4	7-8	6.0 mA	n/a	bad	n/a
